Period,X1,X2,X3,X4,X5,CR,CLTL,NIS,TETA,ROA,ROE,Indication
2017,0.071270571,0.025335995,0.056318239,0.554084939,0.021023217,1.105747384,0.979943944,1.960337668,0.312236104,0.041212604,0.131991795,Insolvent
2018,0.101438852,0.0301341,0.065573925,0.543349252,0.023669238,1.154677045,0.959538697,2.096059328,0.316535498,0.049612127,0.156734796,Insolvent
2019,0.284208138,0.056423816,0.067023463,0.564135446,0.028235883,1.501080713,0.945179998,1.790378588,0.399912887,0.05055292,0.126409831,Insolvent
2015,0.09562067,0.415048672,0.22952953,7.809629939,0.958581765,1.375477559,0.928400022,0.197920298,0.725695675,0.189722788,0.261435743,Secure
2016,0.078724683,0.352305141,0.299637922,4.359713842,1.191066004,1.226029471,0.946621264,0.211603682,0.632066277,0.252033953,0.398746084,Secure
2017,0.145217231,0.392740249,0.155380688,4.499345264,0.713199667,1.47617596,0.931696727,0.182393926,0.672677307,0.130083287,0.193381412,Secure
2018,0.154496582,0.383552269,0.151591269,4.013734024,0.804166774,1.440040922,0.989954394,0.184478971,0.645341296,0.148351859,0.229881243,Secure
2019,0.213643405,0.478122249,0.133256551,7.082198861,0.660859945,2.056151809,0.975395075,0.166568332,0.792612496,0.110078339,0.138880398,Secure
2015,0.30417999,0.633660766,0.213699907,13.10801352,0.953707244,2.439411829,0.651132159,0.16534971,0.675453875,0.157695216,0.233465559,Secure
2016,0.184457487,0.553426476,0.217310725,8.593409238,0.779320044,1.554065765,0.7949252,0.206315528,0.58119804,0.160785827,0.276645507,Secure
2017,0.177269674,0.592697795,0.219377013,8.615502568,0.831279973,1.669893766,0.69327166,0.192766238,0.618297449,0.160242713,0.259167676,Secure
2018,0.241699976,0.628414126,0.199334027,7.673110797,0.79719799,2.005871327,0.692434637,0.183811919,0.652979289,0.146534492,0.224409096,Secure
2019,0.283761761,0.65148874,0.217274218,7.603219211,0.742768016,2.242312862,0.687164553,0.211985837,0.667599139,0.1574563,0.235854558,Secure
2015,0.021852008,0.074175657,0.097640983,2.540926135,0.535874319,1.055581896,0.772871228,0.111714365,0.491312747,0.059864859,0.121846746,Healthy
2016,0.105410924,0.092814911,0.146654197,2.921695459,0.783664876,1.428571429,0.474628926,0.124709313,0.481787119,0.097730308,0.202849567,Healthy
2017,0.10348891,0.115939544,0.131693238,2.377228455,0.595197138,1.428571429,0.431914194,0.14142836,0.440921073,0.084177755,0.190913431,Healthy
2018,0.095521652,0.12304202,0.12711094,1.840110557,0.62029749,1.428571429,0.379821465,0.122837046,0.41318784,0.076195512,0.184408892,Healthy
2019,0.100479223,0.123880859,0.118192203,1.174345012,0.656464074,1.428571429,0.395913781,0.098236204,0.407821773,0.064488538,0.158129219,Healthy
2015,0.119916875,0.035260528,0.058007697,0.419261841,0.026472189,1.139239139,0.99787962,1.661130841,0.136940332,0.043973769,0.321116276,Insolvent
2016,0.110811874,0.026645093,0.045966139,0.388730137,0.019009042,1.127042849,0.996195476,1.79682597,0.124428718,0.03415594,0.274502064,Insolvent
2017,0.116336335,0.028643835,0.048072837,0.380414857,0.026024079,1.134183606,0.99189137,1.371733981,0.125918741,0.035698114,0.283501198,Insolvent
2018,0.109444039,0.036325156,0.056475435,0.282407816,0.022852651,1.124893192,0.998049453,1.915772608,0.121986313,0.043780482,0.358896679,Insolvent
2019,0.164289327,0.048084387,0.064573638,0.270960357,0.029447238,1.201250327,0.99834046,1.61276914,0.182299841,0.047491597,0.260513648,Insolvent
2015,0.070555594,0.075396771,0.036026814,7.102992067,0.019112239,1.077289654,0.99833652,1.429195255,0.085606495,0.027315122,0.319077679,Secure
2016,0.065543598,0.071679165,0.029265878,0.228409078,0.016699317,1.071513882,0.99656309,1.332686409,0.080323427,0.022254953,0.27706677,Insolvent
2017,0.057270706,0.06300556,0.024388576,0.229927225,0.016841514,1.061732927,0.997263488,1.098923996,0.069736992,0.018507544,0.265390622,Insolvent
2018,0.062313212,0.067549453,0.027677976,0.140585384,0.017703951,1.067405417,0.997612609,1.11685568,0.073333623,0.019772758,0.269627451,Insolvent
2019,0.072414813,0.078518761,0.024491832,0.124065185,0.01715947,1.079290959,0.997497251,1.001220531,0.084428995,0.017180413,0.203489492,Insolvent
2015,0.109660002,0.140223898,0.143191915,2.863945409,0.873937515,1.428571429,0.428894265,0.111349678,0.403411613,0.097312661,0.241224243,Healthy
2016,0.113003013,0.158799788,0.130049401,3.313698922,0.775305224,1.428571429,0.476614268,0.09270444,0.446777583,0.071874236,0.160872522,Healthy
2017,0.088812787,0.195126505,0.163764562,4.071814517,0.915223326,1.428571429,0.453740266,0.109909009,0.543285329,0.100591289,0.1851537,Secure
2018,-0.045445087,0.193656877,0.132332426,3.650137393,0.740768199,0.891897489,0.956168033,0.095027709,0.560340016,0.070393505,0.12562641,Healthy
2019,-0.051664921,0.208345587,0.133821186,2.672327095,0.692338138,0.87257917,0.945945931,0.102104784,0.571363622,0.070691036,0.123723376,Healthy
2015,0.050154973,0.192101242,0.106677509,5.440709913,0.288569371,1.428571429,0.528582125,0.360556496,0.778599647,0.104045561,0.133631657,Secure
2016,0.069016575,0.183145804,0.060488921,3.517408919,0.16665999,1.428571429,0.614886761,0.361526551,0.738100273,0.060252011,0.0816312,Healthy
2017,0.089084978,0.264915018,0.118857893,4.507834347,0.378738812,1.445424888,0.879638847,0.283430855,0.772633961,0.107346265,0.138935474,Secure
2018,0.070779765,0.199693884,0.089130307,1.720814139,0.287006899,1.428571429,0.387190373,0.285600811,0.573458442,0.081969403,0.142938698,Healthy
2019,0.084910074,0.210363729,0.114978085,1.955009539,0.434462467,1.428571429,0.491204389,0.238996563,0.596657704,0.103835036,0.174027815,Healthy
2015,0.113960626,0.455041504,0.123515489,1.154472732,0.840885207,1.39700128,0.694959686,0.107435613,0.586949354,0.090341018,0.153916206,Healthy
2016,0.091607372,0.435204221,0.086098162,0.93051855,1.005210079,1.274280942,0.719654974,0.064094269,0.535901183,0.064428206,0.120224041,Healthy
2017,0.108096972,0.381957984,0.048719255,0.577779411,0.893716804,1.252440122,0.79589559,0.040291077,0.46197922,0.036008813,0.077944659,Healthy
2018,0.088755864,0.366068265,0.030469345,0.430761519,0.947259064,1.207963058,0.766923034,0.023846242,0.443507805,0.022588569,0.050931615,Healthy
2019,0.133224453,0.347332757,0.038362259,0.321096284,0.861464322,1.307725799,0.748520919,0.032790909,0.421616233,0.028248198,0.066999788,Healthy
2015,0.021024582,0.383148584,0.111609328,2.718013593,0.129291777,1.075723248,0.583215234,0.724915902,0.523931686,0.093725665,0.178889095,Healthy
2016,0.021024582,0.383148584,0.097917424,1.790456992,0.129291777,1.075723248,0.583215234,0.724915902,0.523931686,0.093725665,0.178889095,Healthy
2017,0.021024582,0.383148584,0.075965845,3.363427886,0.104726339,1.075723248,0.583215234,0.894957904,0.523931686,0.093725665,0.178889095,Healthy
2018,0.102349903,0.464007754,0.188827391,6.908000044,0.260028165,1.508036263,0.521230773,0.406560245,0.613488272,0.105717114,0.172321329,Secure
2019,0.397525373,0.540173519,0.199288391,9.835828076,0.267733137,4.42267434,0.40871426,0.426866104,0.715829178,0.114286201,0.15965569,Secure
2015,0.344820961,0.040777191,0.113159138,3.730194727,0.295365122,12.76546467,0.15767829,0.264939165,0.814128556,0.078253789,0.096119695,Secure
2016,0.36215204,0.039150113,0.106034722,4.790966205,0.279831409,10.23369788,0.197953705,0.261682095,0.801869361,0.073226869,0.091320199,Secure
2017,0.302412486,0.037833622,0.091195446,3.734946819,0.239428211,6.934024052,0.240927822,0.279447059,0.788474144,0.066907509,0.084856948,Secure
2018,0.275658137,0.018387528,0.068161884,3.575880402,0.04794677,5.479253212,0.33756119,1.110797318,0.817689075,0.053259144,0.065133735,Secure
2019,0.260153692,0.027161363,0.081219528,5.737396936,0.062804944,6.512667596,0.279878871,0.979503991,0.831384275,0.061517694,0.073994295,Secure
2015,-0.032522944,0.030975824,0.050935098,1.252852003,0.200839115,0.272174379,0.127437257,0.18508316,0.649356251,0.037171938,0.057244291,Healthy
2016,-0.018201565,0.029545201,0.061150204,1.489693688,0.194090895,0.562723889,0.112891409,0.23535067,0.631283909,0.045679422,0.072359554,Healthy
2017,0.007073033,0.036543085,0.076546599,2.329163092,0.219779632,1.573246199,0.041084983,0.244928476,0.69968198,0.05383029,0.076935368,Secure
2018,-0.000917628,0.029584404,0.067940669,1.850756821,0.28859472,0.95052924,0.041368918,0.280424148,0.551622537,0.080928929,0.1467107,Healthy
2019,0.036601568,0.024139221,0.072525546,2.482686507,0.279663501,8.303531029,0.011283546,0.289035639,0.555858659,0.080832719,0.145419555,Secure
2015,0.510935392,0.038941212,0.07975745,2.305754427,0.16629636,26.322261,0.078652226,0.33768904,0.743461539,0.056156458,0.075533777,Secure
2016,0.387069898,0.038573797,0.075458444,2.49604798,0.171543792,19.19970201,0.078222303,0.314462984,0.728109194,0.053944173,0.074088026,Secure
2017,0.382033034,0.052052005,0.084799891,3.081245173,0.207048643,9.759749218,0.158812557,0.351460664,0.725384905,0.072769454,0.100318401,Secure
2018,0.419990297,0.033250418,0.090527921,1.397448943,0.160198866,10.17577994,0.078190234,0.229790877,0.414612079,0.036812238,0.088787181,Secure
2019,0.43132449,0.060248783,0.111391843,1.220583483,0.172441739,14.13149568,0.053623306,0.448082654,0.387457341,0.077268152,0.199423637,Secure
2015,0.557484487,0.037700695,0.064702954,2.431649267,0.234048923,18.02917691,0.138697512,0.163967013,0.763968232,0.038376303,0.050232852,Secure
2016,0.566228424,0.036376056,0.046712874,2.512094989,0.231956423,24.97036992,0.090792017,0.137346494,0.739822782,0.031858401,0.043062207,Secure
2017,0.557388753,0.032320094,0.051503624,2.518656102,0.265040418,24.84964597,0.087441243,0.130589226,0.732724012,0.034611423,0.047236643,Secure
2018,0.480777442,0.034547383,0.089515456,4.740618331,0.358357027,7.569772305,0.201527385,0.249794059,0.636872036,0.089515456,0.140554854,Secure
2019,0.45287566,0.037415973,0.099641476,5.773667263,0.393002636,6.392055067,0.214532914,0.253538951,0.608500935,0.099641476,0.163749093,Secure
2015,0.594905018,0.24255469,0.089330268,2.53899517,0.324600525,5.31324208,0.501066289,0.201313491,0.724736509,0.065346465,0.090165825,Secure
2016,0.571116934,0.213617153,0.064032824,2.86251795,0.271704299,6.603717789,0.495331363,0.181954319,0.794243789,0.049437771,0.062245083,Secure
2017,0.062467438,0.025249615,0.007637153,2.774755246,0.030222396,6.163856223,0.466152947,0.193436927,0.974049178,0.005846127,0.006001881,Secure
2018,0.448073563,0.267582593,0.091219206,1.291106516,0.308611324,2.493578543,0.752252242,0.103768205,0.6011976,0.032024043,0.053267084,Secure
2019,0.436033427,0.298419122,0.077906824,2.554368147,0.321324167,2.453444756,0.81132116,0.10848032,0.630232743,0.034857349,0.055308692,Secure
2015,0.165823453,0.028285489,0.059956526,1.479212581,0.13606396,1.841799965,0.638129022,0.315256314,0.691305739,0.042895023,0.062049279,Secure
2016,0.119513617,0.033695184,0.066644395,1.763560243,0.150352081,1.542747166,0.759326596,0.321461621,0.710004529,0.048332424,0.068073402,Secure
2017,0.099415778,0.033840317,0.065773996,2.141197073,0.142849874,1.439440422,0.757032484,0.341441618,0.701158576,0.048774892,0.069563282,Secure
2018,0.021309871,0.029703286,0.065805866,0.803655086,0.176115232,1.086605022,0.507462688,0.218060109,0.51512072,0.038403707,0.074552828,Healthy
2019,0.026678233,0.033053713,0.065820651,1.083958196,0.168945396,1.110425388,0.503615979,0.260863085,0.520279107,0.044071617,0.084707644,Healthy
2015,0.399406095,0.037101163,0.074947406,1.990240574,0.277558184,41.94399763,0.033173343,0.212262088,0.705940506,0.05891508,0.083456154,Secure
2016,0.082434831,0.040962562,0.073793319,1.800331616,0.236106938,1.25,0.769230769,0.251697408,0.571338877,0.059427504,0.104014459,Secure
2017,0.082729832,0.039675432,0.07678134,2.068305795,0.279073575,1.25,0.769230769,0.212080026,0.569804873,0.059185931,0.103870525,Secure
2018,0.082729832,0.039675432,0.07678134,1.688412894,0.279073575,1.25,0.769230769,0.212080026,0.569804873,0.059185931,0.103870525,Secure
2019,0.082729832,0.039675432,0.07678134,1.982756887,0.279073575,1.25,0.769230769,0.212080026,0.569804873,0.059185931,0.103870525,Secure
2015,0.413289908,0.048075127,0.077107009,1.093080314,0.130153733,7.102346824,0.159940317,0.285700789,0.576552121,0.037185024,0.064495512,Secure
2016,0.376090512,0.048009968,0.062743277,1.330822035,0.106842114,6.609440854,0.153765103,0.377819767,0.563971357,0.040367063,0.071576441,Secure
2017,0.305692408,0.048607486,0.060629364,1.331010846,0.100902064,6.47595941,0.144157808,0.390382685,0.612754605,0.039390419,0.064284166,Secure
2018,0.305692408,0.048607486,0.060629364,1.046051885,0.100902064,6.47595941,0.144157808,0.390382685,0.612754605,0.039390419,0.064284166,Secure
2019,0.305692408,0.048607486,0.060629364,1.643115238,0.100902064,6.47595941,0.144157808,0.390382685,0.612754605,0.039390419,0.064284166,Secure
2015,0.484419952,0.000186936,0.07941424,2.716928874,0.009215758,12.80815118,0.211482592,6.153539493,0.806016187,0.056709528,0.070357803,Secure
2016,0.507019229,0.043407984,0.088413785,3.011118826,0.100071024,14.1203829,0.20638036,0.69090418,0.81275529,0.069139489,0.085068027,Secure
2017,0.521482026,0.042009701,0.089772083,3.318500689,0.097370676,16.3860229,0.191583886,0.721473539,0.823089344,0.070250366,0.085349624,Secure
2018,0.521482026,0.042009701,0.089772083,2.892639826,0.097370676,16.3860229,0.191583886,0.721473539,0.823089344,0.070250366,0.085349624,Secure
2019,0.521482026,0.042009701,0.089772083,3.921538268,0.097370676,16.3860229,0.191583886,0.721473539,0.823089344,0.070250366,0.085349624,Secure
2015,0.260250105,0.434349444,0.06140966,2.66058002,0.176994428,38.59383805,0.031690639,0.313054892,0.781554427,0.055408971,0.070895858,Secure
2016,0.227753402,0.430750852,0.060051429,3.049913558,0.151508111,34.25626863,0.031264669,0.36530571,0.780952892,0.055346778,0.070870828,Secure
2017,0.239538669,0.396486162,0.065362705,2.768529366,0.184181434,40.47711382,0.025259281,0.326483351,0.759779945,0.060132172,0.079144194,Secure
2018,0.239538669,0.396486162,0.065362705,2.219217984,0.184181434,40.47711382,0.025259281,0.326483351,0.759779945,0.060132172,0.079144194,Secure
2019,0.239538669,0.396486162,0.065362705,2.549633962,0.184181434,40.47711382,0.025259281,0.326483351,0.759779945,0.060132172,0.079144194,Secure
2015,0.194168873,6.80E-05,0.026472759,1.69843166,0.057549685,5.894913441,0.123092457,0.278140421,0.677742413,0.016006894,0.02361796,Secure
2016,0.202611717,0.000177654,0.04517807,2.233092133,0.078569612,5.840000553,0.131311403,0.35310649,0.681201181,0.02774344,0.040727234,Secure
2017,0.118193326,0.000239154,0.04280354,1.530679378,0.07663611,4.072577152,0.098974917,0.354519447,0.611344328,0.027168991,0.044441389,Secure
2018,0.118193326,0.000239154,0.04280354,1.113430068,0.07663611,4.072577152,0.098974917,0.354519447,0.611344328,0.027168991,0.044441389,Healthy
2019,0.118193326,0.000239154,0.04280354,1.526878425,0.07663611,4.072577152,0.098974917,0.354519447,0.611344328,0.027168991,0.044441389,Secure
2015,0.158640099,0.046564698,0.038022065,2.698042729,0.083210086,9.177519366,0.095727399,0.361106111,0.797346023,0.030047671,0.037684606,Secure
2016,0.225121771,0.039644696,0.035309967,1.166759257,0.074813734,10.77871031,0.066633852,0.372861049,0.654505613,0.027895127,0.04262015,Secure
2017,0.100132067,0.041413679,0.036404121,1.660979421,0.002723699,6.107741515,0.067293698,10.12346027,0.708680287,0.027573254,0.038907889,Secure
2018,0.100132067,0.041413679,0.036404121,1.632103739,0.002723699,6.107741515,0.067293698,10.12346027,0.708680287,0.027573254,0.038907889,Secure
2019,0.100132067,0.041413679,0.036404121,1.236514009,0.002723699,6.107741515,0.067293698,10.12346027,0.708680287,0.027573254,0.038907889,Healthy
2015,0.30520849,0.036441593,0.06238435,1.610924576,0.391944052,2.771222925,0.478279434,0.103564296,0.639718735,0.04059141,0.063451963,Secure
2016,0.320079047,0.03645481,0.074584454,1.869878752,0.316407253,2.825918284,0.453965203,0.161084103,0.613852397,0.050968179,0.083030023,Secure
2017,0.368943466,0.036613067,0.073886272,2.885220333,0.278868974,3.464516291,0.378676328,0.181643108,0.604669817,0.050654627,0.083772376,Secure
2018,0.368943466,0.036613067,0.073886272,1.85179773,0.278868974,3.464516291,0.378676328,0.181643108,0.604669817,0.050654627,0.083772376,Secure
2019,0.368943466,0.036613067,0.073886272,1.96434504,0.278868974,3.464516291,0.378676328,0.181643108,0.604669817,0.050654627,0.083772376,Secure
2015,0.362678432,0.029436854,0.047953823,1.986469226,0.173104705,34.16073478,0.039030016,0.141707605,0.719780177,0.024530253,0.034080201,Secure
2016,0.326899981,0.014663875,0.022731712,2.35433233,0.234669299,35.71147015,0.034493133,0.043353945,0.726970704,0.01017384,0.013994842,Secure
2017,0.326979034,0.035042998,0.035362527,2.17859778,0.208289811,47.38783068,0.022706077,0.10340776,0.689562808,0.021538783,0.031235418,Secure
2018,0.326979034,0.035042998,0.035362527,1.810542286,0.208289811,47.38783068,0.022706077,0.10340776,0.689562808,0.021538783,0.031235418,Secure
2019,0.326979034,0.035042998,0.035362527,2.456113692,0.208289811,47.38783068,0.022706077,0.10340776,0.689562808,0.021538783,0.031235418,Secure
2015,0.521110424,0.03415072,0.036364776,1.382634783,0.050847792,12.11162894,0.163570075,0.307917559,0.713286476,0.015656928,0.021950406,Secure
2016,0.503543213,0.033385216,0.065175898,1.839649585,0.079594064,12.21541605,0.156456336,0.563769469,0.713035482,0.044872703,0.062931936,Secure
2017,0.444906263,0.035234232,0.066587019,1.762298785,0.079510335,10.37692425,0.149703025,0.589302031,0.683059649,0.046855602,0.068596647,Secure
2018,0.444906263,0.035234232,0.066587019,1.473244487,0.079510335,10.37692425,0.149703025,0.589302031,0.683059649,0.046855602,0.068596647,Secure
2019,0.444906263,0.035234232,0.066587019,1.952831838,0.079510335,10.37692425,0.149703025,0.589302031,0.683059649,0.046855602,0.068596647,Secure
2015,0.570327501,0.02554562,0.063704994,1.145965715,0.130225972,5.223575409,0.36717269,0.361853128,0.63223221,0.047122675,0.07453381,Secure
2016,0.587057193,0.042692299,0.065350817,1.587954064,0.129604091,5.538080161,0.380453986,0.34717152,0.659978709,0.044994849,0.068176213,Secure
2017,0.572190083,0.047169267,0.051729319,2.242845007,0.134136563,6.300478456,0.323461627,0.300114922,0.666264438,0.040256384,0.060421031,Secure
2018,0.572190083,0.047169267,0.051729319,2.019368254,0.134136563,6.300478456,0.323461627,0.300114922,0.666264438,0.040256384,0.060421031,Secure
2019,0.572190083,0.047169267,0.051729319,2.768693581,0.134136563,6.300478456,0.323461627,0.300114922,0.666264438,0.040256384,0.060421031,Secure
2015,0.36673877,0.037410265,0.089839499,3.055602933,0.432143992,20.37354612,0.090874629,0.160735644,0.791692431,0.069460943,0.087737283,Secure
2016,0.415901342,0.039908685,0.085518639,2.607736634,0.396168592,18.88696536,0.102377531,0.176215699,0.772883334,0.069811125,0.090325567,Secure
2017,0.44272145,0.039743171,0.088572389,3.603073021,0.380961237,18.45320277,0.108983482,0.179991876,0.767247288,0.068569928,0.089371352,Secure
2018,0.44272145,0.039743171,0.088572389,2.825939625,0.380961237,18.45320277,0.108983482,0.179991876,0.767247288,0.068569928,0.089371352,Secure
2019,0.44272145,0.039743171,0.088572389,2.732630297,0.380961237,18.45320277,0.108983482,0.179991876,0.767247288,0.068569928,0.089371352,Secure
2015,0.139618442,0.037812376,0.081270464,1.420094488,0.217561149,6.66484965,0.095785656,0.162060679,0.742691626,0.035258107,0.047473415,Secure
2016,0.174338675,0.060149169,0.082994369,3.128982641,0.185676889,8.98668297,0.095770587,0.315771714,0.77207333,0.058631509,0.075940338,Secure
2017,0.201499433,0.061038537,0.077232877,3.27390675,0.192785976,8.967654011,0.100113693,0.280820627,0.747390383,0.054138279,0.072436413,Secure
2018,0.201499433,0.061038537,0.077232877,2.203892094,0.192785976,8.967654011,0.100113693,0.280820627,0.747390383,0.054138279,0.072436413,Secure
2019,0.201499433,0.061038537,0.077232877,2.976955444,0.192785976,8.967654011,0.100113693,0.280820627,0.747390383,0.054138279,0.072436413,Secure
2015,0.576420927,0.057944268,0.116727202,3.16222639,0.160934663,32.59190841,0.094304122,0.480897387,0.806521282,0.077393059,0.095959103,Secure
2016,0.107717537,0.050231842,0.082207874,1.775839602,0.182941229,1.25,0.769230769,0.288175975,0.439868809,0.052719267,0.119852251,Secure
2017,0.100614839,0.048746714,0.085384399,1.653859559,0.191426491,1.25,0.769230769,0.351301647,0.476802835,0.067248442,0.141040356,Secure
2018,0.100614839,0.048746714,0.085384399,1.489500845,0.191426491,1.25,0.769230769,0.351301647,0.476802835,0.067248442,0.141040356,Secure
2019,0.100614839,0.048746714,0.085384399,3.303002849,0.191426491,1.25,0.769230769,0.351301647,0.476802835,0.067248442,0.141040356,Secure
2015,0.461086716,0.026132291,0.063958031,1.364581646,0.19774077,13.13304128,0.126391991,0.237504011,0.699327728,0.046964226,0.067156247,Secure
2016,0.472617169,0.029515224,0.094687432,1.543280759,0.202735087,9.388285484,0.192510611,0.296251816,0.707327701,0.060060638,0.08491204,Secure
2017,0.472981201,0.023472374,0.075754351,1.493320226,0.199809916,10.22475067,0.157252564,0.248196897,0.673944518,0.049592201,0.073584991,Secure
2018,0.472981201,0.023472374,0.075754351,1.152253261,0.199809916,10.22475067,0.157252564,0.248196897,0.673944518,0.049592201,0.073584991,Secure
2019,0.472981201,0.023472374,0.075754351,1.347918909,0.199809916,10.22475067,0.157252564,0.248196897,0.673944518,0.049592201,0.073584991,Secure
2015,0.24551503,0.4694676,0.084257663,3.665860506,0.215467551,15.65164685,0.087733307,0.391045719,0.809002739,0.084257663,0.104150035,Secure
2016,0.194063541,0.510893724,0.065164156,3.28831031,0.193456253,8.536258994,0.143743737,0.261936649,0.820857262,0.050673283,0.061732149,Secure
2017,0.160084769,0.462184901,0.05526722,2.913146039,0.192068255,5.333795025,0.208602339,0.245454658,0.822922871,0.047144048,0.057288538,Secure
2018,0.160084769,0.462184901,0.05526722,2.654995917,0.192068255,5.333795025,0.208602339,0.245454658,0.822922871,0.047144048,0.057288538,Secure
2019,0.160084769,0.462184901,0.05526722,2.331376581,0.192068255,5.333795025,0.208602339,0.245454658,0.822922871,0.047144048,0.057288538,Secure
2015,0.114113448,0.01190986,0.029939948,1.916036927,0.149452375,4.915874541,0.145398782,0.15967597,0.799577124,0.023863953,0.029845717,Secure
2016,0.1129791,0.020114432,0.044347861,1.956531882,0.152024723,7.094892394,0.098169235,0.207301346,0.811176232,0.03151493,0.038850904,Secure
2017,0.122928104,0.027325607,0.048795149,2.409062715,0.162935369,10.29209452,0.075160213,0.22116663,0.823985047,0.036035867,0.043733641,Secure
2018,0.122928104,0.027325607,0.048795149,2.04511942,0.162935369,10.29209452,0.075160213,0.22116663,0.823985047,0.036035867,0.043733641,Secure
2019,0.122928104,0.027325607,0.048795149,2.662375657,0.162935369,10.29209452,0.075160213,0.22116663,0.823985047,0.036035867,0.043733641,Secure
2015,-0.01669912,0.043399951,0.111211522,1.656756341,0.1469395,0.648585959,0.156295228,0.386815249,0.695961384,0.056838439,0.081668956,Healthy
2016,0.152161509,0.055069937,0.091677548,2.231897969,0.177336728,4.404082585,0.145390139,0.27668404,0.69255335,0.049066242,0.070848321,Secure
2017,0.118727445,0.062707059,0.090505321,2.027515878,0.031690148,3.095358343,0.176987409,1.879354543,0.679852256,0.059557023,0.087602891,Secure
2018,0.058882188,0.032696841,0.017996334,0.900799642,0.121501106,2.114090586,0.112277444,0.050948138,0.52927104,0.006190255,0.011695813,Healthy
2019,0.171835658,0.004811425,0.029587266,1.446643037,0.119033807,5.711851866,0.069520865,0.143851905,0.475426319,0.01712324,0.036016601,Secure
2015,0.335129939,0.042675038,0.094976935,1.710351881,0.404490269,3.312671853,0.54754145,0.161180357,0.735343716,0.065195886,0.088660424,Secure
2016,0.186431188,0.03639303,0.074688321,1.650801345,0.37828483,1.889641543,0.639856748,0.141359217,0.672492871,0.053474047,0.079516155,Secure
2017,0.199233278,0.032280934,0.067653642,1.824902263,0.383140986,2.058890362,0.576381549,0.131970602,0.67356192,0.050563347,0.075068595,Secure
2018,0.199233278,0.032280934,0.067653642,1.44974814,0.383140986,2.058890362,0.576381549,0.131970602,0.67356192,0.050563347,0.075068595,Secure
2019,0.199233278,0.032280934,0.067653642,2.207494685,0.383140986,2.058890362,0.576381549,0.131970602,0.67356192,0.050563347,0.075068595,Secure
2015,0.290182761,0.550302757,0.072466987,2.635531218,0.082837934,8.813401403,0.187138347,0.606411291,0.801541967,0.050233858,0.062671526,Secure
2016,0.261228378,0.548410502,0.074955062,2.745283395,0.085266032,8.28256508,0.16295054,0.635767211,0.779869523,0.054209348,0.069510791,Secure
2017,0.211267593,0.483690004,0.076599336,0.817973703,0.085572328,7.392492814,0.147963886,0.651629479,0.776639225,0.055761451,0.071798397,Secure
2018,0.211267593,0.483690004,0.076599336,2.053377422,0.085572328,7.392492814,0.147963886,0.651629479,0.776639225,0.055761451,0.071798397,Secure
2019,0.211267593,0.483690004,0.076599336,1.847937725,0.085572328,7.392492814,0.147963886,0.651629479,0.776639225,0.055761451,0.071798397,Secure
2015,-0.018527695,0.04900109,0.098990939,1.566492519,0.4088652,0.773278869,0.266384613,0.158921012,0.693224791,0.064977271,0.093731892,Healthy
2016,-0.019014627,0.045688414,0.106113505,3.10346125,0.362322248,0.718493165,0.209645841,0.175905375,0.677809592,0.063734431,0.094029993,Secure
2017,0.406847677,0.045916635,0.092319111,2.954874516,0.32869597,8.551115048,0.167556464,0.180007461,0.678441815,0.059167727,0.087211203,Secure
2018,0.406847677,0.045916635,0.092319111,2.597691882,0.32869597,8.551115048,0.167556464,0.180007461,0.678441815,0.059167727,0.087211203,Secure
2019,0.406847677,0.045916635,0.092319111,2.450652719,0.32869597,8.551115048,0.167556464,0.180007461,0.678441815,0.059167727,0.087211203,Secure
2015,0.440829196,0.043940955,0.083141062,2.48642302,0.098051147,18.96914478,0.130382802,0.538886472,0.811842024,0.052838436,0.065084628,Secure
2016,0.431010398,0.044416441,0.081533762,2.910365097,0.093094632,17.03651097,0.144059488,0.564836884,0.813432499,0.052583282,0.064643695,Secure
2017,0.426277648,0.030521296,0.078338612,3.304464932,0.090934525,17.13523248,0.146713718,0.632341493,0.819927824,0.057501673,0.070130164,Secure
2018,0.426277648,0.030521296,0.078338612,2.950415118,0.090934525,17.13523248,0.146713718,0.632341493,0.819927824,0.057501673,0.070130164,Secure
2019,0.426277648,0.030521296,0.078338612,2.954697288,0.090934525,17.13523248,0.146713718,0.632341493,0.819927824,0.057501673,0.070130164,Secure
2015,0.347046885,0.056542254,0.111965544,6.080798032,0.342907423,17.35666985,0.178670425,0.26357799,0.881248093,0.090382849,0.10256232,Secure
2016,0.352216942,0.053906964,0.105964754,7.199366214,0.346028299,29.06748107,0.112174134,0.236766767,0.888129886,0.081928002,0.09224777,Secure
2017,0.31267466,0.050544262,0.099025504,10.97119294,0.324774916,26.60908537,0.091599979,0.230694742,0.866708257,0.074923866,0.086446466,Secure
2018,0.31267466,0.050544262,0.099025504,4.837386656,0.324774916,26.60908537,0.091599979,0.230694742,0.866708257,0.074923866,0.086446466,Secure
2019,0.31267466,0.050544262,0.099025504,10.92214975,0.324774916,26.60908537,0.091599979,0.230694742,0.866708257,0.074923866,0.086446466,Secure
2015,0.571157579,0.047314491,0.126987648,1.073531602,0.122369857,4.345352055,0.515034756,0.508389057,0.668504545,0.062211496,0.093060693,Secure
2016,0.562519266,0.018585773,0.05696574,1.924655121,0.028616827,4.261350278,0.500875071,1.10227607,0.655641713,0.031543644,0.0481111,Secure
